ema_fast,ema_slow,ema_trend,ema_htf,ema_d1,ema_w1,ema_14,ema_21,ema_55,ema_20,ema_50,volume_ma,sma_20,sma_50,rsi,macd,macd_signal,macd_histogram,adx,supertrend,supertrend_trend,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,ichimoku_cloud_top,ichimoku_cloud_bottom,vwap,atr,pivot,r1,s1,r2,s2,stoch_k,stoch_d,williams_r,cci,mfi,obv,rsi_divergence_bullish,rsi_divergence_bearish,macd_divergence_bullish,macd_divergence_bearish,obv_divergence_bullish,obv_divergence_bearish,elder_ema,elder_impulse,elder_screen1_up,elder_screen1_down,kabbaj_squeeze,symbol,timeframe,direction,score,market_regime,pnl_pct,winner,result
112227.54791128045,112440.36738531858,112098.2473225489,112570.40899848,112570.40899848,112427.58766721064,112333.76909790456,112440.36738531858,112564.07842822495,112427.58766721064,112570.40899848,124.19845699999999,112465.30649999999,112787.5666,33.05203343303748,-198.40558667381993,-143.56134520589325,-54.84424146792668,25.19637951887793,112704.025,-1.0,113053.44013577348,112465.30649999999,111877.17286422651,0.010458934476357535,0.0996772915557642,112295.13,112586.03,113133.79,112320.54999999999,111400.58,113133.79,112320.54999999999,112341.23086903855,276.4549999999986,111410.81,112476.2,110196.62,113690.39,109131.23,11.99255121042833,4.942848859268076,-88.00744878957167,-169.45863095502116,26.549667752409192,-25006.47237999997,0,0,0,0,0,0,112314.94019928284,-1,0,1,0,BTC/USDT,15m,SHORT,8.0,TRENDING,-1.15557174261482,0,SL
112123.27671988403,112230.51169783922,112117.5116596833,112362.64416932463,112362.64416932463,112224.46263884818,112184.4175204437,112230.51169783922,112372.07910127024,112224.46263884818,112362.64416932463,91.226764,112206.25350000002,112443.33200000001,38.2766275854549,-94.00319869349187,-44.024529135780114,-49.978669557711754,40.20981701644594,112438.198,-1.0,112746.03924124809,112206.25350000002,111666.46775875195,0.00962131297339976,-0.1061141023168528,112031.95999999999,112031.95999999999,112702.225,112850.61,110019.38,112702.225,112850.61,112213.58788643923,233.49785714285827,112305.07333333332,113747.72666666664,111124.24666666664,114928.55333333332,109681.59333333332,10.436309092108246,17.923704301829684,-89.56369090789175,-183.4674962053952,43.477479048958614,-25339.80012999997,0,0,0,0,0,0,112175.91900159986,-1,0,1,0,BTC/USDT,15m,SHORT,8.0,TRENDING,1.7510184714924986,1,TP
109928.19971311004,110273.47796568908,111699.35387102225,110956.42668657753,110956.42668657753,110242.91148542924,110057.45578505553,110273.47796568908,111037.8734922809,110242.91148542924,110956.42668657753,288.5054845,110251.959,111220.1286,32.72380952380945,-420.4513649687433,-461.4764486968953,41.025083728152026,68.76077855700511,110620.591,-1.0,111447.28570632813,110251.959,109056.63229367188,0.021683545891971384,0.39494127477017354,109785.655,110571.445,111773.435,112276.13500000001,108227.99,111773.435,112276.13500000001,109974.5393551,279.7178571428573,112305.07333333332,113747.72666666664,111124.24666666664,114928.55333333332,109681.59333333332,47.42318046225171,32.74307666286476,-52.576819537748285,-42.36578793062712,28.96052848117013,-27099.41488999997,0,0,0,0,0,0,110027.91501138479,0,0,1,0,BTC/USDT,15m,SHORT,7.0,TRENDING,-1.1361321868403562,0,SL
110034.70604461494,110171.44184503218,111511.49885230054,110630.0020518718,110630.0020518718,110158.86852938433,110095.24438226059,110171.44184503218,110704.32125596577,110158.86852938433,110630.0020518718,258.8468755,110038.768,110664.04759999999,35.513976272109545,-166.0944871587708,-154.00059108833022,-12.093896070440564,36.90307260122943,110717.86600000001,-1.0,110830.91727592848,110038.768,109246.61872407151,0.014397639855954918,-0.08866935080313726,110208.535,110208.535,110992.60750000001,111423.98999999999,107967.99,110992.60750000001,111423.98999999999,110089.83775824525,384.5271428571442,112305.07333333332,113747.72666666664,111124.24666666664,114928.55333333332,109681.59333333332,7.876747660551642,19.323421689357836,-92.12325233944836,-185.3522284459471,44.82009444517445,-27472.807679999973,0,0,0,0,0,0,110085.7496181205,-1,0,1,0,BTC/USDT,15m,SHORT,8.0,TRENDING,1.8496777748852709,1,TP
107957.06495441143,108105.87011042854,110206.43313071312,108500.44606473694,108500.44606473694,108095.6592550924,108031.09211548498,108105.87011042854,108582.98579249039,108095.6592550924,108500.44606473694,124.799543,108191.83799999999,108256.945,38.67914325347394,-154.09065046499018,-121.21844082671424,-32.87220963827593,41.150714635680536,108326.606,-1.0,108739.489822917,108191.83799999999,107644.18617708297,0.010123717889274011,0.2651171882988838,107850.05,107950.04500000001,108472.6075,109613.535,108503.9,108472.6075,109613.535,108008.28774498428,219.98785714285623,109493.31333333331,111522.72666666663,106347.98666666662,114668.05333333332,104318.5733333333,48.71029844402416,41.214333536129345,-51.28970155597584,-94.79656029469685,50.95247952212565,-27703.453039999953,0,0,0,0,0,0,108018.55450867009,0,0,1,1,BTC/USDT,15m,SHORT,6.0,TRENDING,-1.191912645056961,0,SL
108711.30745005823,108686.01104663966,109278.74639046563,108655.53340418523,108655.53340418523,108686.66675351151,108692.7056702416,108686.01104663966,108652.70048148066,108686.66675351151,108655.53340418523,54.473623499999995,108681.3355,108668.74819999999,67.35772850976744,15.027416549171903,-8.491687841051663,23.519104390223568,45.705435190715605,108584.486,1.0,108912.4070157051,108681.3355,108450.2639842949,0.004252275970699711,0.8211008062745799,108668.57,108684.38500000001,108672.48,108523.075,108669.61,108672.48,108523.075,108683.53819664533,86.99214285714281,108364.19333333334,109378.28666666668,107802.2366666667,109940.24333333333,106788.14333333336,90.33033033033027,96.42497351844933,-9.669669669669736,113.85675708167433,72.97615304924629,-24989.06583999994,0,0,0,0,0,0,108694.73211489613,1,1,0,1,BTC/USDT,15m,LONG,6.0,TRENDING,1.4760537127974744,1,TP
109245.11142872603,109103.7183093198,109276.98362795505,108904.15754438184,108904.15754438184,109114.37731009885,109185.47005996094,109103.7183093198,108884.56361331923,109114.37731009885,108904.15754438184,100.21158150000001,109062.7355,108862.0782,63.42915157064915,155.08293650801352,152.4010179119497,2.6819185960638094,74.4011715777141,108887.568,1.0,109681.2088202103,109062.7355,108444.26217978969,0.01134160659688036,0.6280204778648767,109310.81,108974.395,108734.55249999999,108558.33499999999,108507.68,108734.55249999999,108558.33499999999,109208.223126835,159.19571428571362,108364.19333333334,109378.28666666668,107802.2366666667,109940.24333333333,106788.14333333336,61.847436898638776,69.70558947388656,-38.152563101361224,47.01243029567937,72.04965933773428,-24478.30551999994,0,0,0,0,0,0,109198.10187872099,0,1,0,0,BTC/USDT,15m,LONG,6.0,TRENDING,-1.2756136653897836,0,SL
108738.8078907918,108832.62451549472,109206.68555404176,108847.246731839,108847.246731839,108827.70426464075,108785.75777514989,108832.62451549472,108840.99709170319,108827.70426464075,108847.246731839,73.468465,108896.166,108873.8334,32.1881926254283,-82.56854019225284,-58.78338481733827,-23.785155374914567,50.598049591613915,109097.143,-1.0,109415.31047519427,108896.166,108377.02152480572,0.009534669479442946,0.3047499206033829,108676.33,109001.755,108949.73000000001,108795.26000000001,108418.02,108949.73000000001,108795.26000000001,108749.46579294481,150.0457142857153,108364.19333333334,109378.28666666668,107802.2366666667,109940.24333333333,106788.14333333336,24.006949937845732,25.5796257890012,-75.99305006215427,-53.11604922894105,19.076716158614985,-24764.522839999943,0,0,0,0,0,0,108776.74690382922,0,0,1,0,BTC/USDT,15m,SHORT,7.0,TRENDING,-1.2719369918457932,0,SL
108358.51037266412,108492.15155300807,109070.31610935093,108647.85358257222,108647.85358257222,108482.74023857352,108419.32521364842,108492.15155300807,108659.51679954812,108482.74023857352,108647.85358257222,124.74535950000002,108537.997,108796.8304,38.66037575086262,-138.6537057031819,-122.28072119563478,-16.37298450754713,38.98725043116981,108789.074,-1.0,109052.13431916137,108537.997,108023.85968083864,0.009473867831951376,0.2634318780858145,108372.64,108645.64499999999,108835.835,108974.395,108930.0,108835.835,108974.395,108400.75582747895,166.10785714285677,108364.19333333334,109378.28666666668,107802.2366666667,109940.24333333333,106788.14333333336,23.654365024925465,9.550153767345344,-76.34563497507455,-80.7059060723574,34.76840624103464,-25102.03606999994,0,0,0,0,0,0,108407.64191768522,0,0,1,0,BTC/USDT,15m,SHORT,7.0,TRENDING,-1.252286869146429,0,SL
108804.40059462267,108673.73430838174,109007.24926553991,108659.7077045139,108659.7077045139,108678.89284026684,108728.94779027162,108673.73430838174,108663.8855954948,108678.89284026684,108659.7077045139,139.33320199999997,108567.1395,108622.1644,77.16433097917508,97.81977739195281,35.24389133509509,62.57588605685772,40.82206623663978,108404.24600000001,1.0,109060.65633252019,108567.1395,108073.62266747982,0.009091458700911636,0.8952555154074161,108723.77,108587.045,108701.60500000001,108891.615,108246.35,108701.60500000001,108891.615,108631.95911737991,165.70714285714243,108364.19333333334,109378.28666666668,107802.2366666667,109940.24333333333,106788.14333333336,96.49009444986754,94.09758774583425,-3.5099055501324616,124.58789342215431,59.53005028402331,-24323.99319999994,0,0,0,0,0,0,108741.2707698925,0,1,0,0,BTC/USDT,15m,LONG,6.0,TRENDING,-1.2593583989825037,0,SL
108621.98814732728,108790.50925038656,108987.80919401588,108804.28301297296,108804.28301297296,108785.36125403723,108728.89346193778,108790.50925038656,108801.1382604836,108785.36125403723,108804.28301297296,72.5092305,108901.8385,108742.46699999999,22.962884733434663,-110.70212325527973,-1.8979135602883623,-108.80420969499137,31.981050609424788,108868.213,-1.0,109467.92327934298,108901.8385,108335.75372065701,0.010396239166209957,-0.07896672364232352,108653.465,108657.22,108655.4075,108645.64499999999,107936.76,108655.4075,108645.64499999999,108644.23322693052,190.31785714286005,108364.19333333334,109378.28666666668,107802.2366666667,109940.24333333333,106788.14333333336,14.692950124451402,11.387701228233276,-85.3070498755486,-222.49684717093038,31.989816386516722,-24694.818359999936,0,0,0,0,0,0,108713.32128379628,-1,0,1,0,BTC/USDT,15m,SHORT,8.0,TRENDING,-0.23078157813958886,0,SL
108270.71838228242,108477.73663308313,108929.58776027335,108640.63715282027,108640.63715282027,108464.93536937537,108368.62467487589,108477.73663308313,108651.05155510337,108464.93536937537,108640.63715282027,126.958907,108587.15,108711.81379999999,32.51613546539039,-200.3249283616169,-165.00591215737245,-35.31901620424446,56.563218691369016,108701.23400000001,-1.0,109484.07158185814,108587.15,107690.22841814185,0.01651984754840961,0.3395288920333236,108024.015,108430.84,108879.79999999999,108714.4,109514.48,108879.79999999999,108714.4,108235.97195307487,314.2278571428625,108601.10000000002,109125.27000000005,107722.18000000004,110004.19000000003,107198.01000000001,41.76948295710481,37.321062115221075,-58.230517042895194,-59.60004091241261,36.913880267519716,-24901.703819999933,0,0,0,0,0,0,108349.46978823305,0,0,1,0,BTC/USDT,15m,SHORT,7.0,TRENDING,-0.13831282811058482,0,SL
108803.3404590573,108374.94174093264,108715.40645164071,108308.97229435101,108308.97229435101,108391.23964553053,108548.90213155716,108374.94174093264,108321.41237375439,108391.23964553053,108308.97229435101,210.47287999999998,108085.151,108292.54960000001,88.35943049740767,312.72401854780037,86.40237725573189,226.32164129206848,36.802375110106695,108671.734,1.0,109475.02504444055,108085.151,106695.27695555944,0.0257181311508841,0.987212854077412,108806.63,108537.51000000001,108244.08499999999,108434.595,109146.6,108244.08499999999,108434.595,108711.70483762708,340.9964285714273,108601.10000000002,109125.27000000005,107722.18000000004,110004.19000000003,107198.01000000001,85.1642482319823,91.08415009109719,-14.835751768017696,192.3059264610855,82.09643369583748,-23914.836989999934,0,0,0,0,0,0,108588.56849003662,1,1,0,0,BTC/USDT,15m,LONG,8.0,TRENDING,-1.131022096172327,0,SL
108882.43511095057,108767.59853173212,108793.45937784808,108764.85907348266,108764.85907348266,108769.8315802389,108803.68292933861,108767.59853173212,108762.79188799778,108769.8315802389,108764.85907348266,178.22043100000002,108595.13699999999,108853.82800000001,67.43187882887946,64.52978448366048,-25.24018123787671,89.76996572153719,38.8891330017156,108199.22699999998,1.0,109624.258159174,108595.13699999999,107566.01584082597,0.018953356247877178,0.7163122369174464,108741.51000000001,108451.22,108875.65,108753.41,110246.01,108875.65,108753.41,108496.38010457803,336.09500000000116,108801.60666666667,110348.21333333335,107690.81333333335,111459.00666666667,106144.20666666668,79.70264083974477,76.97088253187194,-20.29735916025522,65.2974916395254,56.572375810099025,-22852.149419999958,0,0,0,0,0,0,108814.61576825703,0,1,0,0,BTC/USDT,15m,LONG,6.0,TRENDING,1.8543469400360766,1,TP
109398.5803465317,109751.16833465372,109265.50534609627,109785.01840777899,109785.01840777899,109735.89163971145,109597.47497030305,109751.16833465372,109760.31004454911,109735.89163971145,109785.01840777899,194.2723305,109966.1155,109999.1964,23.484688489968562,-274.63115979667054,-117.86202137548266,-156.7691384211879,39.894030699170386,109572.57900000001,-1.0,111097.19204821298,109966.1155,108835.03895178702,0.02057136497129389,0.15521984288673463,109324.28,109552.245,110040.82,109041.73000000001,110670.0,110040.82,109041.73000000001,109546.7757222157,305.32071428571464,108801.60666666667,110348.21333333335,107690.81333333335,111459.00666666667,106144.20666666668,38.03287182291799,20.464623444415434,-61.96712817708201,-135.02234222272432,17.32245739066424,-22070.656319999965,0,0,0,0,0,0,109564.81059847801,0,0,1,0,BTC/USDT,15m,SHORT,7.0,TRENDING,-1.1546388745038036,0,SL
110138.2211179394,110010.4123308884,109314.30923632019,109895.35335031182,109895.35335031182,110011.79851439902,110034.71157346817,110010.4123308884,109864.32856351396,110011.79851439902,109895.35335031182,304.904393,109977.7065,110100.6178,59.546023243766314,55.77262430674455,-92.44512052818087,148.2177448349254,42.76461847412543,109222.111,1.0,111294.93397938057,109977.7065,108660.47902061943,0.023954445338075312,0.8982924424312168,109946.695,109946.695,110085.17749999999,109041.73000000001,111289.21,110085.17749999999,109041.73000000001,109934.85221288537,509.26142857142673,108801.60666666667,110348.21333333335,107690.81333333335,111459.00666666667,106144.20666666668,84.77407849714014,91.80319697434099,-15.22592150285986,151.21962421489374,56.025997896753196,-20412.035049999962,0,0,0,0,0,0,110044.85619559664,1,1,0,0,BTC/USDT,15m,LONG,7.0,TRENDING,-0.09407260403449327,0,SL
110533.79272817852,110692.75897849751,110948.61103553037,110914.08631478189,110914.08631478189,110684.6004984475,110625.83124672383,110692.75897849751,110945.90465975125,110684.6004984475,110914.08631478189,119.815725,110770.22550000002,110874.0206,31.451192449601493,-134.96051489915408,-59.184154633311735,-75.77636026584234,34.88904833675558,111215.61700000001,-1.0,111314.94842168772,110770.22550000002,110225.50257831231,0.009835186652891703,-0.3812053447517809,110427.45000000001,110442.92,110861.3375,111266.005,110302.26,110861.3375,111266.005,110564.16902500873,336.6207142857155,111603.23,112677.74999999999,110631.18999999999,113649.79,109556.67,5.6917047118610204,17.952958977861055,-94.30829528813898,-364.53698375360824,26.727857955326314,-20628.454059999956,0,0,0,0,0,0,110612.48396327757,-1,0,1,0,BTC/USDT,15m,SHORT,8.0,TRENDING,-1.1496303294716437,0,SL
110716.53145343644,110418.0433183087,110689.54702570013,110372.31597224399,110372.31597224399,110431.91876016943,110551.92479381342,110418.0433183087,110394.44136845376,110431.91876016943,110372.31597224399,111.57828950000001,110321.93999999999,110244.26939999999,83.01962017746322,240.74103778602148,118.25697816865835,122.48405961736313,45.7886715532095,110497.17899999999,1.0,111115.3184395215,110321.93999999999,109528.56156047847,0.014382967513470466,1.2365904729556916,110929.06,110475.95999999999,110008.29,110363.68,111528.94,110008.29,110363.68,110554.19803006921,245.80714285714515,111603.23,112677.74999999999,110631.18999999999,113649.79,109556.67,94.7780414322656,90.88713372485455,-5.2219585677344105,228.8832899758967,83.47054789733595,-19488.44669999996,0,0,0,0,0,0,110579.28427156091,1,1,0,0,BTC/USDT,15m,LONG,8.0,TRENDING,-1.2225212014442264,0,SL
110889.47674415949,110586.666024274,110702.06459879823,110455.41598403732,110455.41598403732,110603.93986135429,110738.55798874314,110586.666024274,110468.17851518201,110603.93986135429,110455.41598403732,115.813506,110485.7135,110260.65759999999,63.624938111741855,276.30896343306813,199.9831376081846,76.32582582488354,53.65636894117669,110792.93899999998,1.0,111429.25953197535,110485.7135,109542.16746802465,0.01707996449650203,0.6742079818362258,111083.38,110689.14,109911.2925,110323.98,111600.0,109911.2925,110323.98,110976.11970924513,259.9157142857169,111603.23,112677.74999999999,110631.18999999999,113649.79,109556.67,43.05332630620759,64.55489703223923,-56.946673693792405,77.12290432829789,86.37874525786063,-20141.319969999957,0,0,0,0,0,0,110766.32922057483,0,1,0,0,BTC/USDT,15m,LONG,7.0,TRENDING,1.8047705690696667,1,TP
112357.8133387479,112202.23598636026,111071.60154950025,111702.38028310615,111702.38028310615,112221.0328487586,112319.7099433544,112202.23598636026,111640.49050272712,112221.0328487586,111702.38028310615,203.457309,112307.72750000001,111589.0432,51.20640848039504,237.0132046106737,314.42654951779883,-77.41334490712512,62.52304332544027,112059.84500000002,1.0,113195.52833029367,112307.72750000001,111419.92666970634,0.01581014681814597,0.5440991365000695,112464.955,112071.755,111177.64,110547.215,110696.4,111177.64,110547.215,112606.99009704043,230.98499999999953,110746.66333333333,112164.20666666667,109313.32666666666,113597.54333333333,107895.78333333333,29.379709209889164,35.66690377870159,-70.62029079011084,10.204535640142977,58.82905445315143,-17610.81826999996,0,0,0,0,0,0,112331.96340702502,1,1,0,0,BTC/USDT,15m,LONG,8.0,TRENDING,-0.16555377012258785,0,SL
111210.43176304821,111710.20542529902,111243.5568248569,111792.87715421569,111792.87715421569,111688.14060437208,111490.93141339128,111710.20542529902,111766.45138854474,111688.14060437208,111792.87715421569,503.8196475,112004.258,112019.7412,27.717398975285704,-394.06449674659234,-177.28528302453495,-216.7792137220574,47.40823049821692,112335.595,-1.0,113902.18200751476,112004.258,110106.33399248525,0.03389021170096504,0.16082993973877885,111798.45999999999,111835.765,112321.28749999999,111631.83,110679.98,112321.28749999999,111631.83,112035.88306445973,604.9200000000003,110746.66333333333,112164.20666666667,109313.32666666666,113597.54333333333,107895.78333333333,13.878316562880471,18.761708918308546,-86.12168343711953,-99.59266383887524,52.460282915037986,-16619.41311999997,0,0,0,0,0,0,111444.59718142754,0,0,1,0,BTC/USDT,15m,SHORT,6.0,TRENDING,-1.072833026528096,0,SL
